收益质量,经营性现金净流量/营业总收入,0.094111,-0.021424,0.187007,0.139081,0.1433,0.067488,0.252256,0.139239,0.117019,0.038555,0.227351,0.11551,0.100944,0.04235,0.197043,0.058044,0.055199,0.014305,0.046199,0.095459,0.127984,0.050226,0.02407,0.109475,0.104511,0.038236,0.064661,0.069463,0.012054,0.012767,0.156759,0.101821,0.049833,0.007503,0.02182,0.072305,0.017501,0.04303,0.205234,0.147304,0.031082,0.131964,0.080433,0.146742,0.040124
收益质量,成本费用率,88.903193,88.436095,86.580735,86.729173,87.021038,85.386604,84.123714,86.150339,86.339006,86.22202,85.420699,88.16102,89.448571,89.640007,89.683938,91.433582,91.469709,89.185048,88.764331,88.933383,89.61572,88.890388,91.736751,90.964934,91.347375,90.961263,92.092791,91.694877,91.434721,90.925761,92.349292,92.245148,92.546548,91.745076,92.168552,92.078917,91.961799,90.853443,91.500978,93.929796,93.659818,92.010746,92.064597,90.740008,91.746945
收益质量,期间费用率,9.247456,8.95806,9.903375,10.026843,9.661634,9.296207,10.675203,9.359579,8.396204,8.322413,10.126798,10.118011,10.509739,11.49811,13.886697,13.552679,13.451597,13.237914,15.250339,14.613504,17.378923,17.39833,20.381685,16.728449,16.300851,16.437626,18.451715,18.206949,17.732454,17.563192,19.300254,18.512608,18.404414,18.30658,19.618482,19.199306,18.899481,18.260252,21.064159,21.011217,20.649903,19.418028,19.838451,18.95275,18.641719
收益质量,销售成本率,79.655736,79.478034,76.67736,76.70233,77.359403,76.090397,73.448511,76.790759,77.942802,77.899607,75.293901,78.043008,78.938831,78.141896,75.79724,77.880902,78.018111,75.947133,73.513992,74.319878,72.236797,71.492057,71.355065,74.236485,75.046524,74.523636,73.641075,73.487927,73.702266,73.362568,73.049038,73.73254,74.142134,73.438495,72.55007,72.879611,73.062317,72.593191,70.436818,72.918579,73.009914,72.592718,72.226146,71.787258,73.105226
收益质量,经营活动净现金/归属母公司的净利润,1.127381,-0.241029,1.706363,1.416891,1.515927,0.634304,2.160454,1.323116,1.071523,0.361557,2.006264,1.278099,1.194114,0.492682,2.255196,0.788812,0.681487,0.160127,0.501046,1.10117,1.514151,0.551227,0.350487,1.544345,1.532837,0.540631,1.092508,1.094705,0.180438,0.174659,2.763814,1.752415,0.873576,0.118884,0.389869,1.221286,0.287485,0.609524,3.212756,2.939612,0.673518,2.248707,1.380595,2.215613,0.687183
收益质量,所得税/利润总额,23.83053,23.835402,24.270172,23.872799,23.579568,23.124593,23.528604,22.469118,21.392069,20.934473,21.106044,21.678198,21.234225,21.502899,19.359811,21.900459,20.917019,23.443937,23.404426,22.725953,23.113779,24.252577,25.276451,22.878831,22.380384,22.870515,22.455715,22.155322,23.345497,23.863147,23.291784,23.143651,23.082399,23.362905,23.97992,23.227168,23.735963,23.96878,25.813867,23.641974,24.597663,23.875136,24.631297,24.670635,19.983996
财务风险,流动比率,2.998258,3.280745,3.610137,2.813598,3.141019,3.133025,2.870745,2.602641,2.726168,2.932654,2.868626,2.664462,2.807292,3.702624,3.657632,1.384185,1.417797,1.786829,1.762165,1.657515,1.677056,1.351382,1.363564,1.213676,1.296675,1.350924,1.363229,1.327029,1.418465,1.153817,1.180975,1.25102,1.296428,1.319233,1.276906,0.899422,0.882295,0.887573,,0.860933,,0.936849,0.978492,1.12792,1.296442
财务风险,速动比率,2.173214,2.063299,2.578419,1.920734,2.218801,2.111081,2.034429,1.712314,1.840528,1.860594,2.041007,1.85239,1.940006,2.602742,2.79604,0.617908,0.628161,0.946492,0.96827,0.98341,1.063673,0.727264,0.790384,0.582271,0.692964,0.687386,0.748566,0.760533,0.88451,0.626571,0.627459,0.713287,0.7655,0.76152,0.692016,0.377347,0.36223,0.368871,,0.388192,,0.361329,0.348136,0.473989,0.557521
财务风险,保守速动比率,2.102001,1.951525,2.459028,1.828467,2.103516,2.002502,1.941176,1.642494,1.759095,1.788364,1.961615,1.789743,1.853902,2.370949,2.693009,0.553092,0.55927,0.842525,0.904334,0.917034,1.017092,0.685792,0.73468,0.541071,0.638319,0.635295,0.700568,0.443004,0.412557,0.419025,0.373017,0.424414,0.509364,0.551113,0.642127,0.342915,0.342734,0.352976,,0.373663,,0.33444,0.319001,0.436268,0.507862
财务风险,资产负债率,23.911009,20.239506,18.698574,23.624416,20.709314,20.979244,23.210869,25.431998,24.953345,23.700329,24.977199,26.52024,25.533393,21.129683,22.285012,41.357729,40.130755,32.795869,35.609042,48.088449,48.58915,43.331616,44.233359,51.734863,47.217866,42.661939,53.77802,55.120203,51.026767,48.158513,49.526557,47.908748,44.702222,45.100089,50.21684,59.46998,56.173321,55.317451,,60.893784,,59.891393,58.21621,55.558348,53.247173
财务风险,权益乘数,1.345682,1.310873,1.29966,1.355542,1.330373,1.332134,1.350363,1.375847,1.371299,1.359401,1.369965,1.49021,1.480408,1.419687,1.432768,1.846669,1.829431,1.714116,1.751865,2.040728,2.057262,1.909865,1.926994,2.205509,2.107954,2.026747,2.358775,2.172868,2.067329,1.924441,1.950959,2.123595,2.059621,2.071093,2.186309,2.507872,2.409583,2.388339,,2.527871,,2.448389,2.328916,2.267954,2.290157
财务风险,权益乘数(含少数股权的净资产),1.31425,1.253753,1.22999,1.309318,1.261182,1.26549,1.302267,1.341057,1.332504,1.310621,1.332928,1.360918,1.342883,1.267904,1.286753,1.705254,1.670306,1.488003,1.553013,1.926353,1.945114,1.764652,1.793186,2.071888,1.89458,1.744042,2.163472,2.228174,2.041931,1.928957,1.981239,1.919708,1.80839,1.821496,2.008711,2.467306,2.281715,2.23801,,2.557138,,2.49323,2.393272,2.250141,2.138908
财务风险,产权比率,32.263426,25.930594,23.544319,31.690842,26.739861,27.170046,30.90165,34.841911,33.96095,31.698918,33.923487,36.770903,34.940794,26.986679,28.873651,71.503648,67.996819,48.813918,55.309424,96.967241,99.353341,76.465242,79.318673,107.188887,89.458048,74.462094,124.826043,132.188059,112.463664,92.895702,98.123993,91.970815,80.839094,82.149657,100.871141,146.730695,128.171521,123.801022,,155.713829,,149.323046,139.327261,125.014138,121.944411
财务风险,现金比率,1.909037,1.687119,2.294217,1.658267,1.874665,1.768424,1.800841,1.499902,1.620912,1.636128,1.831613,1.598948,1.733751,2.249526,2.56187,0.380979,0.469988,0.753721,0.809367,0.777665,0.94304,0.593629,0.627698,0.479363,0.595183,0.594505,0.631679,0.386037,0.358001,0.371832,0.302285,0.347675,0.417271,0.46793,0.587716,0.267921,0.266195,0.284813,,0.30442,,0.227349,0.1733,0.251788,0.257241
营运能力,应收账款周转率,15.770266,10.622854,6.706104,25.306247,17.523452,11.60869,6.955989,21.506829,16.351846,10.972521,5.284536,19.069136,17.003457,12.381841,5.249293,20.820703,20.025445,14.473011,6.512514,26.836614,26.310433,15.397303,6.314835,36.788789,33.512279,24.856422,8.594786,36.770881,28.782916,20.607526,8.278488,31.578005,22.022475,15.640768,8.467489,31.228514,23.863714,17.918531,,26.621438,,20.496253,17.14065,13.522106,10.849836
营运能力,应收账款周转天数,17.120826,16.944597,13.420608,14.225736,15.407922,15.505624,12.93849,16.738869,16.511897,16.404616,17.030821,18.878673,15.879123,14.537417,17.145164,17.290481,13.482846,12.436941,13.819546,13.414508,10.262088,11.690358,14.252153,9.785589,8.056748,7.241589,10.471464,9.790355,9.380564,8.734672,10.87155,11.40034,12.260201,11.508385,10.628888,11.527925,11.314248,10.045466,,13.522935,,17.564185,21.002703,26.62307,33.180222
营运能力,存货周转率,2.667716,1.728317,0.90711,3.386925,2.69173,1.699476,0.834778,3.217834,2.470614,1.578197,0.781521,3.425636,2.364303,1.571502,0.7508,3.517855,2.383432,1.702471,0.768456,3.023152,2.054379,1.317735,0.609172,2.700129,2.145281,1.502005,0.673971,3.182864,2.578717,1.743012,0.813234,3.333171,2.576401,1.680682,0.711289,3.297767,2.56,1.808862,,3.222791,,3.073367,3.127851,3.009106,2.690236
营运能力,存货周转天数,101.210143,104.147537,99.216188,106.291078,100.307224,105.914948,107.813018,111.876473,109.284546,114.054194,115.160031,105.089973,114.198529,114.540093,119.872106,102.335078,113.282003,105.728611,117.1179,119.080995,131.426517,136.597923,147.741485,133.326956,125.857631,119.839768,133.53687,113.105669,104.703226,103.269458,110.669223,108.005256,104.797317,107.099347,126.530703,109.164756,105.468718,99.510044,,111.704412,,117.135338,115.094987,119.636846,133.817227
营运能力,总资产周转率,0.601901,0.441296,0.210534,0.872468,0.655512,0.443498,0.216653,0.839947,0.624773,0.425957,0.195994,0.975977,0.674622,0.462055,0.203661,1.168672,0.794138,0.551799,0.262034,1.089916,0.732276,0.514619,0.232184,1.027861,0.738046,0.522033,0.238634,1.090086,0.807612,0.583516,0.284912,1.216165,0.898723,0.609849,0.283592,1.304625,0.974549,0.686467,,1.327953,,1.431062,1.484982,1.503188,1.434383
营运能力,总资产周转天数,448.578233,407.888811,427.483181,412.622362,411.891201,405.86414,415.410412,428.598437,432.156714,422.577254,459.197304,368.861073,400.223824,389.563478,441.909877,308.041941,339.991257,326.205186,343.466205,330.300586,368.713254,349.773182,387.622936,350.241753,365.830823,344.805302,377.146335,330.248886,334.318865,308.474353,315.886306,296.012379,300.425939,295.154837,317.356927,275.941214,277.051138,262.21187,,271.093804,,251.561328,242.427095,239.490925,250.978961
营运能力,流动资产周转率,0.984872,0.747502,0.357261,1.456101,1.109704,0.746862,0.359935,1.355815,0.997919,0.67826,0.307844,1.662831,1.150733,0.759332,0.330344,2.176659,1.471125,0.97965,0.448269,1.859765,1.242992,0.90835,0.403721,1.739481,1.275895,0.920404,0.401694,1.854112,1.40027,1.053095,0.500609,2.21858,1.683632,1.124583,0.496115,2.561717,1.993348,1.410152,,2.561069,,2.656877,2.664823,2.40995,2.097426
营运能力,流动资产周转天数,274.147193,240.802005,251.916217,247.235475,243.308027,241.008267,250.044638,265.522848,270.562956,265.384592,292.355632,216.49812,234.632977,237.050278,272.443128,165.391077,183.532946,183.739059,200.772002,193.572829,217.217707,198.161288,222.925714,206.958225,211.616062,195.566241,224.050699,194.16297,192.81992,170.924717,179.780834,162.265925,160.367583,160.059237,181.409399,140.530734,135.450489,127.645725,,140.566275,,135.497419,135.093393,149.380664,171.638932
营运能力,应付账款周转率,6.420941,4.582561,1.715654,6.955703,5.140343,3.628354,1.498912,7.31619,5.861198,4.437053,1.751099,7.199104,5.434646,3.767377,1.457017,6.406612,5.259502,3.285882,1.790547,4.894729,3.281325,1.842093,0.516944,4.95574,4.084712,2.601926,,5.072156,,2.686587,1.509618,4.491416,3.5385,2.284573,1.443219,4.371735,3.602603,2.211458,,4.330596,,4.828966,5.276703,5.536383,7.355026
